"name","lng","lat","state","sector_label"
"Saint Augustine's University",-78.621806,35.785032,"NC","Private"
"Saint Catharine College",-85.261372,37.708833,"KY","Private"
"Saint Charles Borromeo Seminary-Overbrook",-75.255675,39.99133,"PA","Private"
"Saint Cloud State University",-94.153,45.552418,"MN","Public"
"Saint Edward's University",-97.75763,30.229844,"TX","Private"
"Saint Francis Medical Center College of Nursing",-89.590993,40.70028,"IL","Private"
"Saint Francis University",-78.638469,40.502782,"PA","Private"
"Saint John Fisher College",-77.516979,43.117064,"NY","Private"
"Saint John Vianney College Seminary",-80.337411,25.742579,"FL","Private"
"Saint John's Seminary",-71.161998,42.344146,"MA","Private"
"Saint Johns River State College",-81.681137,29.647195,"FL","Public"
"Saint Johns University",-94.39268,45.580538,"MN","Private"
"Saint Joseph Seminary College",-90.113621,30.526778,"LA","Private"
"Saint Joseph's College of Maine",-70.483486,43.82651,"ME","Private"
"Saint Joseph's University",-75.238343,39.994442,"PA","Private"
"Saint Josephs College",-87.155026,40.917186,"IN","Private"
"Saint Leo University",-82.257287,28.336776,"FL","Private"
"Saint Louis Christian College",-90.294569,38.775771,"MO","Private"
"Saint Louis University",-90.23343,38.636516,"MO","Private"
"Saint Luke's College of Health Sciences",-94.594501,39.05216,"MO","Private"
"Saint Martin's University",-122.816948,47.043316,"WA","Private"
"Saint Mary's College",-86.256947,41.707274,"IN","Private"
"Saint Mary's College of California",-122.106795,37.83997,"CA","Private"
"Saint Mary's University of Minnesota",-91.696652,44.045322,"MN","Private"
"Saint Mary-of-the-Woods College",-87.460126,39.510543,"IN","Private"
"Saint Meinrad School of Theology",-86.810417,38.166046,"IN","Private"
"Saint Michael's College",-73.163136,44.494212,"VT","Private"
"Saint Norbert College",-88.067301,44.444651,"WI","Private"
"Saint Paul School of Theology",-94.641251,38.8803,"KS","Private"
"Saint Peter's University",-74.071541,40.727105,"NJ","Private"
"Saint Vincent College",-79.403702,40.29252,"PA","Private"
"Saint Vincent de Paul Regional Seminary",-80.125707,26.51582,"FL","Private"
"Saint Vincent Seminary",-79.403762,40.292651,"PA","Private"
"Saint Vladimirs Orthodox Theological Seminary",-73.82332,40.971362,"NY","Private"
"Saint Xavier University",-87.713507,41.707763,"IL","Private"
"Salem College",-80.241357,36.087531,"NC","Private"
"Salem International University",-80.571767,39.288632,"WV","For-Profit"
"Salem State University",-70.889321,42.502879,"MA","Public"
"Salisbury University",-75.605705,38.345447,"MD","Public"
"Salish Kootenai College",-114.107191,47.596864,"MT","Private"
"Salus University",-75.128089,40.085816,"PA","Private"
"Salve Regina University",-71.301125,41.471445,"RI","Private"
"Sam Houston State University",-95.5519,30.7247,"TX","Public"
"Samford University",-86.790932,33.464578,"AL","Private"
"Samuel Merritt University",-122.266331,37.82029,"CA","Private"
"San Diego Christian College",-116.978151,32.84281,"CA","Private"
"San Diego Mesa College",-117.169072,32.804935,"CA",NA
"San Diego State University",-117.071228,32.77525,"CA","Public"
"San Francisco Art Institute",-122.417,37.803575,"CA","Private"
"San Francisco Conservatory of Music",-122.420143,37.775322,"CA","Private"
"San Francisco State University",-122.477905,37.721345,"CA","Public"
"San Francisco Theological Seminary",-122.564302,37.969594,"CA","Private"
"San Ignacio College",-80.365681,25.81303,"FL","For-Profit"
"San Joaquin College of Law",-119.6978,36.823978,"CA","Private"
"San Jose State University",-121.881214,37.335201,"CA","Public"
"San Juan Bautista School of Medicine",-66.050389,18.220528,"PR","Private"
"Sanford Burnham Prebys Medical Discovery Institute",-117.241881,32.90115,"CA","Private"
"Sanford-Brown College-Brooklyn Center",-93.305691,45.06481,"MN","For-Profit"
"Sanford-Brown College-Chicago",-87.627626,41.882044,"IL","For-Profit"
"Sanford-Brown College-Las Vegas",-115.096605,36.022328,"NV","For-Profit"
"Sanford-Brown College-Mendota Heights",-93.163291,44.86523,"MN","For-Profit"
"Sanford-Brown College-Online",-82.520771,28.02103,"FL","For-Profit"
"Sanford-Brown College-Orlando",-81.402253,28.470892,"FL","For-Profit"
"Sanford-Brown College-San Antonio",-98.557972,29.518459,"TX","For-Profit"
"Sanford-Brown College-Seattle",-122.255062,47.450291,"WA","For-Profit"
"Sanford-Brown College-Tampa",-82.504433,27.952884,"FL","For-Profit"
"Santa Ana College",-117.888384,33.759203,"CA",NA
"Santa Barbara Business College-Bakersfield",-119.061264,35.359544,"CA","For-Profit"
"Santa Barbara Business College-Santa Maria",-119.699744,34.403862,"CA","For-Profit"
"Santa Barbara Business College-Ventura",-119.226434,34.257884,"CA","For-Profit"
"Santa Clara University",-121.938189,37.352706,"CA","Private"
"Santa Fe College",-82.433958,29.680698,"FL","Public"
"Santa Fe University of Art and Design",-105.976796,35.658664,"NM","For-Profit"
"Santa Monica College",-118.470431,34.018968,"CA",NA
"Sarah Lawrence College",-73.84381,40.934147,"NY","Private"
"Savannah College of Art and Design",-81.093905,32.072966,"GA","Private"
"Savannah Law School",-81.093911,32.06917,"GA","For-Profit"
"Savannah State University",-81.063377,32.024781,"GA","Public"
"Saybrook University",-122.272391,37.80446,"CA","Private"
"Schiller International University",-82.757453,27.894381,"FL","For-Profit"
"School of the Art Institute of Chicago",-87.621411,41.879646,"IL","Private"
"School of the Museum of Fine Arts at Tufts University",-71.096941,42.338958,"MA","Private"
"School of Visual Arts",-73.98224,40.738742,"NY","For-Profit"
"Schoolcraft College",-83.430958,42.419279,"MI","Public"
"Schreiner University",-99.131076,30.03108,"TX","Private"
"Scripps College",-117.711336,34.103655,"CA","Private"
"Seattle Central College",-122.321472,47.616675,"WA","Public"
"Seattle Institute of Oriental Medicine",-122.323331,47.67814,"WA","For-Profit"
"Seattle Pacific University",-122.362923,47.649338,"WA","Private"
"Seattle University",-122.3197,47.610138,"WA","Private"
"Selma University",-87.033826,32.420358,"AL","Private"
"Seminario Evangelico de Puerto Rico",-66.050221,18.407248,"PR","Private"
"Seminole State College of Florida",-81.305606,28.74475,"FL","Public"
"Sentara College of Health Sciences",-76.242722,36.777001,"VA","Private"
"Seton Hall University",-74.248753,40.742859,"NJ","Private"
"Seton Hill University",-79.556228,40.308623,"PA","Private"
"Sewanee-The University of the South",-85.917772,35.20443,"TN","Private"
"Sh'or Yoshuv Rabbinical College",-73.740366,40.605336,"NY","Private"
"Shasta Bible College and Graduate School",-122.315742,40.564208,"CA","Private"
"Shasta College",-122.317982,40.625731,"CA",NA
"Shaw University",-78.637693,35.771181,"NC","Private"
"Shawnee State University",-82.995357,38.730909,"OH","Public"
"Shenandoah University",-78.158376,39.166058,"VA","Private"
"Shepherd University",-77.804844,39.434319,"WV","Public"
"Shepherd University",-118.248521,34.11673,"CA","Private"
"Shepherds Theological Seminary",-78.742981,35.74456,"NC","Private"
"Sherman College of Straight Chiropractic",-81.986044,35.014125,"SC","Private"
"Shiloh University",-91.703681,41.463918,"IA","Private"
"Shimer College",-87.62713,41.83217,"IL","Private"
"Shippensburg University of Pennsylvania",-77.5229,40.057405,"PA","Public"
"Shorter University",-85.196213,34.258192,"GA","Private"
"Shorter University-College of Adult & Professional Programs",-84.482301,33.92764,"GA","Private"
"Siena College",-73.75153,42.718586,"NY","Private"
"Siena Heights University",-84.015144,41.905952,"MI","Private"
"Sierra Nevada College",-119.939523,39.24586,"NV","Private"
"Silver Lake College of the Holy Family",-87.742961,44.071038,"WI","Private"
"Simmons College",-71.099967,42.3393,"MA","Private"
"Simmons College of Kentucky",-85.764517,38.239234,"KY","Private"
"Simpson College",-93.563471,41.365503,"IA","Private"
"Simpson University",-122.333048,40.61331,"CA","Private"
"Sinte Gleska University",-100.622549,43.298878,"SD","Private"
"Sioux Falls Seminary",-96.742135,43.53236,"SD","Private"
"SIT Graduate Institute",-72.56738,42.891035,"VT","Private"
"Sitting Bull College",-100.744844,46.033384,"ND","Public"
"Skagit Valley College",-122.310199,48.437235,"WA","Public"
"Skidmore College",-73.785108,43.092696,"NY","Private"
"Skyline College",-122.465978,37.630543,"CA",NA
"Skyline College-Roanoke",-79.959442,37.319719,"VA","For-Profit"
"Slippery Rock University of Pennsylvania",-80.051814,41.060814,"PA","Public"
"Smith College",-72.638094,42.317933,"MA","Private"
"Snow College",-111.581543,39.361112,"UT","Public"
"Sofia University",-122.10866,37.430325,"CA","For-Profit"
"Sojourner-Douglass College",-76.598191,39.296333,"MD","Private"
"Soka University of America",-117.734893,33.549425,"CA","Private"
"Sonoma State University",-122.673261,38.341023,"CA","Public"
"Sotheby's Institute of Art-NY",-73.937381,40.68897,"NY","For-Profit"
"South Baylo University",-117.958663,33.847936,"CA","Private"
"South Carolina State University",-80.851185,33.497439,"SC","Public"
"South College",-83.974783,35.96163,"TN","For-Profit"
"South College-Asheville",-82.518811,35.55373,"NC","For-Profit"
"South Dakota School of Mines and Technology",-103.205753,44.075439,"SD","Public"
"South Dakota State University",-96.783415,44.31942,"SD","Public"
"South Florida Bible College and Theological Seminary",-80.092381,26.30355,"FL","Private"
"South Florida State College",-81.508387,27.569553,"FL","Public"
"South Georgia State College",-82.850706,31.497072,"GA","Public"
"South Seattle College",-122.352672,47.5475,"WA","Public"
"South Texas College",-98.253634,26.217591,"TX","Public"
"South Texas College of Law Houston",-95.364882,29.753391,"TX","Private"
"South University-Accelerated Graduate Programs",-84.353522,33.935215,"GA","For-Profit"
"South University-Austin",-97.751403,30.459476,"TX","For-Profit"
"South University-Cleveland",-81.497852,41.431336,"OH","For-Profit"
"South University-Columbia",-80.961839,34.098042,"SC","For-Profit"
"South University-High Point",-79.965201,36.04129,"NC","For-Profit"
"South University-Montgomery",-86.216488,32.342684,"AL","For-Profit"
"South University-Novi",-83.457501,42.49522,"MI","For-Profit"
"South University-Savannah",-81.105435,31.999571,"GA","For-Profit"
"South University-Tampa",-82.500357,27.982269,"FL","For-Profit"
"South University-The Art Institute of Dallas",-96.76783,32.871014,"TX","For-Profit"
"South University-The Art Institute of Fort Worth",-97.438311,32.73479,"TX","For-Profit"
"South University-West Palm Beach",-80.19969,26.69165,"FL","For-Profit"
"South University–Richmond",-77.59915,37.64676,"VA","For-Profit"
"South University–Savannah Online",-81.105481,31.99958,"GA","For-Profit"
"South University–Virginia Beach",-76.124908,36.833995,"VA","For-Profit"
"Southeast Missouri Hospital College of Nursing and Health Sciences",-89.540101,37.311629,"MO","Private"
"Southeast Missouri State University",-89.529119,37.31575,"MO","Public"
"Southeastern Baptist College",-89.149373,31.748512,"MS","Private"
"Southeastern Baptist Theological Seminary",-78.513855,35.98097,"NC","Private"
"Southeastern Bible College",-86.749045,33.378935,"AL","Private"
"Southeastern Louisiana University",-90.468558,30.51358,"LA","Public"
"Southeastern Oklahoma State University",-96.376372,34.005114,"OK","Public"
"Southeastern University",-81.918997,28.031864,"FL","Private"
"Southern Adventist University",-85.050878,35.049136,"TN","Private"
"Southern Arkansas University Main Campus",-93.235087,33.291195,"AR","Public"
"Southern California Institute of Architecture",-118.232703,34.04365,"CA","Private"
"Southern California Institute of Technology",-117.950661,33.8381,"CA","For-Profit"
"Southern California Seminary",-116.900531,32.803259,"CA","Private"
"Southern California University of Health Sciences",-117.985447,33.924638,"CA","Private"
"Southern California University SOMA",-118.299091,34.06051,"CA","For-Profit"
"Southern College of Optometry",-90.019856,35.138252,"TN","Private"
"Southern Connecticut State University",-72.948806,41.331852,"CT","Public"
"Southern Illinois University-Carbondale",-89.218724,37.713239,"IL","Public"
"Southern Illinois University-Edwardsville",-89.997779,38.793949,"IL","Public"
"Southern Methodist University",-96.784855,32.845254,"TX","Private"
"Southern Nazarene University",-97.629504,35.513295,"OK","Private"
"Southern New Hampshire University",-71.453938,43.039892,"NH","Private"
"Southern Oregon University",-122.694034,42.186467,"OR","Public"
"Southern Technical College",-81.877223,26.595795,"FL","For-Profit"
"Southern University and A & M College",-91.190105,30.524558,"LA","Public"
"Southern University at New Orleans",-90.044379,30.02669,"LA","Public"
"Southern University Law Center",-91.194808,30.523808,"LA","Public"
"Southern Utah University",-113.070146,37.674617,"UT","Public"
"Southern Vermont College",-73.21866,42.867031,"VT","Private"
"Southern Virginia University",-79.350296,37.740669,"VA","Private"
"Southern Wesleyan University",-82.761586,34.728068,"SC","Private"
"Southwest Acupuncture College-Boulder",-105.199471,40.069443,"CO","For-Profit"
"Southwest Acupuncture College-Santa Fe",-105.949973,35.661847,"NM","For-Profit"
"Southwest Baptist University",-93.410451,37.601603,"MO","Private"
"Southwest College of Naturopathic Medicine & Health Sciences",-111.894935,33.408742,"AZ","Private"
"Southwest Minnesota State University",-95.75983,44.455023,"MN","Public"
"Southwest University at El Paso",-106.413168,31.788352,"TX","For-Profit"
"Southwest University of Visual Arts-Albuquerque",-106.589352,35.088818,"NM","For-Profit"
"Southwest University of Visual Arts-Tucson",-110.927321,32.252384,"AZ","For-Profit"
"Southwestern Adventist University",-97.328511,32.397136,"TX","Private"
"Southwestern Assemblies of God University",-96.85315,32.405477,"TX","Private"
"Southwestern Christian College",-96.286747,32.735778,"TX","Private"
"Southwestern Christian University",-97.639411,35.513596,"OK","Private"
"Southwestern College",-96.9783,37.2493,"KS","Private"
"Southwestern College",-105.973055,35.821845,"NM","Private"
"Southwestern Law School",-118.288375,34.061558,"CA","Private"
"Southwestern Oklahoma State University",-98.707964,35.534609,"OK","Public"
"Southwestern University",-97.664637,30.635194,"TX","Private"
"Spalding University",-85.758851,38.2415,"KY","Private"
"Spartan College of Aeronautics and Technology",-95.879012,36.178011,"OK","For-Profit"
"Spelman College",-84.410118,33.74519,"GA","Private"
"Spencerian College-Louisville",-85.821198,38.17609,"KY","For-Profit"
"Spertus College",-87.624634,41.872741,"IL","Private"
"Spokane Falls Community College",-117.463538,47.676741,"WA",NA
"Spring Arbor University",-84.551918,42.206233,"MI","Private"
"Spring Hill College",-88.138199,30.694751,"AL","Private"
